Date,nav,benchmark,position,mu_est,vol_est,prob_bull,qqq_mxn,usd_mxn
2023-05-23,2464618.809970791,2389217.3030133634,2,0.0015507608657762345,0.010324579133132637,0.8618986619529508,-0.005232322520600685,17.879899978637695
2023-05-24,2435266.2243455355,2387370.9511128315,2,0.0014211687297215514,0.010145012271826624,0.8474445218875257,-0.0007727852540676539,17.958200454711914
2023-05-25,2588094.0382073564,2423910.6420572945,2,0.0017452021980981151,0.011422883404382,0.8946385741151293,0.01530540988086937,17.799930572509766
2023-05-26,2791124.8832649253,2492318.100057866,2,0.00198784469222701,0.012494292472623517,0.9160000000000004,0.028221938884063213,17.84630012512207
2023-05-30,2790974.5420667445,2468902.4551315107,2,0.002059961926956226,0.012153567390785533,0.9277229092857442,-0.009395126940582532,17.598819732666016
2023-05-31,2743159.455330762,2462798.4046175056,2,0.001966141767403825,0.0119820206042613,0.9253748219313298,-0.0024723741115482145,17.65570068359375
2023-06-01,2845971.5531062647,2494183.7807095624,2,0.0021015921702032597,0.011823700853247809,0.9348394302962482,0.012743786106573785,17.67650032043457
2023-06-02,2887319.8030668003,2493313.298512753,2,0.0022160783415432943,0.011484147190110781,0.9484388673728261,-0.0003490048341833196,17.538799285888672
2023-06-05,2895507.2627944,2496721.7450000662,2,0.002223565215473776,0.01108205939066641,0.9419688702499444,0.001367034976850423,17.550399780273438
2023-06-06,2875146.454916867,2481436.153800498,2,0.002203350293194919,0.010720781510152738,0.9360165066961,-0.006122264617664741,17.445899963378906
2023-06-07,2716272.8915845724,2428403.4408258954,2,0.0018219218622695125,0.011625253799624185,0.9059650414447826,-0.02137178218080671,17.367700576782227
2023-06-08,2807447.864116508,2456790.8813016545,2,0.001991447264391445,0.011587518046231603,0.9247942122803505,0.01168975467523814,17.355289459228516
2023-06-09,2844358.7777437256,2468585.7329207286,2,0.00202842194277926,0.011238817632128898,0.9335674575441056,0.004800918022304312,17.37220001220703
2023-06-12,2972173.9822107884,2495659.5423911912,2,0.0022425913606761417,0.011481357652201441,0.9447187811767872,0.01096733611857581,17.27090072631836
2023-06-13,3040917.898387169,2516769.6153467046,2,0.0023531910448999346,0.011192606905235127,0.957011417946304,0.008458715059862287,17.2841796875
2023-06-14,3096776.720437803,2527669.6984315384,2,0.0024637814132984232,0.010872090622987114,0.9639704169065993,0.004330981675226608,17.233789443969727
2023-06-15,3185634.56680531,2541998.7975183264,2,0.0026418664380125877,0.010720677584578056,0.9722836207733654,0.005668896966909642,17.127399444580078
2023-06-16,3124185.153583706,2525850.9259252953,2,0.0024709819204389977,0.010682532946026703,0.9650532121154018,-0.006352430854332347,17.12636947631836
2023-06-20,3099182.3924086047,2514374.5294462824,2,0.002429411757055224,0.010377030958329338,0.9600000000000004,-0.004543576329552712,17.072999954223633
2023-06-21,2997739.5255078417,2499087.113361288,2,0.0020979542888437735,0.01095439605636327,0.9305989684404821,-0.0060800075350592175,17.20363998413086
2023-06-22,3081770.33468509,2515912.6789071485,2,0.0022621848003648837,0.010857686211850587,0.9502973731284348,0.0067326846895026105,17.11750030517578
2023-06-23,2999579.6130321953,2498611.560198816,2,0.002052694995926011,0.01102295988183618,0.9292608219038726,-0.006876676942479398,17.170000076293945
2023-06-26,2877140.1585868043,2461828.3796393555,2,0.0017915880127731452,0.01139235669751496,0.907763330222574,-0.014721448161607698,17.1471004486084
2023-06-27,3014120.309047482,2499761.6644878685,2,0.0020255795307150487,0.011724969010234263,0.9283604590721409,0.015408582158789708,17.117000579833984
2023-06-28,3025370.6736705303,2498713.816244209,2,0.002028856072398879,0.011314477681279845,0.9230909731414914,-0.00041917925958523394,17.076499938964844
2023-06-29,3005817.082587526,2494644.590671097,2,0.001959743808010772,0.010988859443086604,0.926660424993353,-0.0016285280637814425,17.08289909362793
2023-06-30,3145700.8220403395,2536552.7226537676,2,0.0021845442878438283,0.011213650139401893,0.9444910546350715,0.016799239514674325,17.10610008239746
2023-07-03,3169907.3220785237,2544712.95113134,2,0.002183353305787848,0.010831308443320985,0.9428270390363684,0.0032170545499385916,17.12080955505371
2023-07-05,3151819.9867289346,2531963.877150473,2,0.002134008289995133,0.010440150342991728,0.9439561502359999,-0.005010024401848057,17.035499572753906
2023-07-06,3072389.6251244103,2508342.014755665,2,0.0019288532093983983,0.01042229622497371,0.9232652007927459,-0.009329462638855923,17.006080627441406
2023-07-07,3081446.7073149085,2533168.8214075984,2,0.0018052614946600914,0.010134170709376566,0.9041100438574394,0.009897695970440434,17.231609344482422
2023-07-10,3068776.094711178,2521681.0045271786,2,0.0017521580385153764,0.009788750360135344,0.8967836681044359,-0.004534959053394738,17.147850036621094
2023-07-11,3093910.3700195057,2518910.7871032744,2,0.0018165819229349206,0.009458471579609514,0.9221001183090419,-0.0010985598174118039,17.0447998046875
2023-07-12,3205591.5577911707,2548345.288848999,2,0.002047679443511737,0.009628024900955094,0.9345623712599008,0.011685408588675728,17.028900146484375
2023-07-13,3339043.035863777,2571451.8404476177,2,0.0023285087321107158,0.010123615534726467,0.9553614147879915,0.009067276596985474,16.89642906188965
2023-07-14,3326179.3097438705,2563332.524369723,2,0.002303383737190413,0.00980683265144001,0.9484082548813999,-0.0031574832358055582,16.846630096435547
2023-07-17,3396463.6648334204,2570694.807054949,2,0.0024769310829460467,0.009637632959856793,0.9640866705527802,0.002872152799229921,16.73870086669922
2023-07-18,3472351.988424444,2587853.5267182933,2,0.0026082729948742325,0.009365968836763097,0.9680000000000004,0.006674740080484964,16.713699340820312
2023-07-19,3476529.542357216,2593201.658263987,2,0.0025686586264094522,0.009038441181366274,0.9655024692880065,0.002066628381582225,16.75214958190918
2023-07-20,3224829.3093723105,2527332.0332746413,2,0.0019389143980769357,0.011135222205775416,0.9185702032768311,-0.025400888041018033,16.711870193481445
2023-07-21,3225837.4298627404,2542976.0311150574,2,0.0018478334201003847,0.010862232751540801,0.8936062737154826,0.006189925832636334,16.86590003967285
2023-07-24,3259499.5525497207,2563408.6044759466,2,0.0018384229771564264,0.010525082598177589,0.9037983239749352,0.008034905996314068,16.974300384521484
2023-07-25,3295873.0122950613,2558249.923008984,2,0.0019290127676041668,0.01024444249529623,0.9169300237826329,-0.0020124304248473335,16.826099395751953
2023-07-26,3281451.6656387625,2564984.3861447456,2,0.001803735446532656,0.009972691932452765,0.9029910627905084,0.0026324492674432154,16.926700592041016
2023-07-27,3241041.5853278213,2549154.8400814524,2,0.0017085165408347008,0.009693963508034842,0.9031597992318674,-0.006171400554638717,16.86244010925293
2023-07-28,3413205.861788998,2593226.092211827,2,0.0020854435166321166,0.010343034320177153,0.9314169563871941,0.017288574015757563,16.84709930419922
2023-07-31,3386260.6766880904,2568982.278352784,2,0.002042114248453892,0.009984010212730147,0.9285445863771811,-0.009348900943058513,16.68090057373047
2023-08-01,3371625.476365192,2571811.670013678,2,0.001937626676136713,0.009682377399800476,0.9195910818800253,0.001101366749290289,16.738100051879883
2023-08-02,3176645.9447205826,2535727.267993192,2,0.001499442504356547,0.011152340640385828,0.8730000000000003,-0.014030732670364476,16.8735294342041
2023-08-03,3177755.3040419575,2550759.4574935795,2,0.0014051521677694166,0.010849109187194242,0.8508770497942072,0.00592815705779115,17.00079917907715
2023-08-04,3192080.7535959827,2586216.344593691,2,0.0012651359305760035,0.0106111291182007,0.8292308967633502,0.013900521664615306,17.318199157714844
2023-08-07,3226418.538317345,2572391.248864064,2,0.0013973789627100234,0.010496994275223753,0.8451155729000648,-0.00534568415303982,17.08099937438965
2023-08-08,3140768.4592590486,2548085.727172339,2,0.0011906109288396024,0.010436572535156377,0.8031723178997652,-0.0094486100053629,17.064699172973633
2023-08-09,3043444.0898066643,2526228.5070763915,2,0.0009522971677340371,0.010556705772623999,0.747327316580619,-0.008577898248424698,17.106399536132812
2023-08-10,3048819.991584983,2523927.829775395,2,0.0009149295950592205,0.010242220178647482,0.738143317640314,-0.0009107162295699522,17.059289932250977
2023-08-11,2989148.6218319647,2509072.9014865695,2,0.0007058764372018988,0.010009818829812084,0.6949314919746628,-0.0058856390874485465,17.067699432373047
2023-08-14,3075218.500812405,2526272.6107115806,2,0.0009768523415024264,0.010147374519799744,0.7507893480211127,0.006855005773176437,16.993989944458008
2023-08-15,2989807.4217109466,2507011.07095347,2,0.0007373427367990144,0.010241945706177405,0.6979943236183082,-0.007624489802264378,17.045299530029297
2023-08-16,2904667.4589465465,2492597.089688243,2,0.00048457184807822895,0.010273751707143656,0.6275470544620867,-0.005749468533358115,17.12866973876953
2023-08-17,2808964.519380733,2467589.4294916904,2,0.00024629957487181905,0.01028581627174196,0.56,-0.010032772765405262,17.14409065246582
2023-08-18,2788370.184333942,2457850.1112711974,2,0.000123860304088666,0.009942490191225162,0.5353264024727911,-0.003946895745334356,17.09787940979004
2023-08-21,2910921.122694355,2486964.9038884775,2,0.0006386521454129297,0.010594830364957349,0.6572703099166423,0.011845633907358932,17.026100158691406
2023-08-22,2895688.5779832476,2481471.615539607,2,0.0005507561482203171,0.010266171687271439,0.6419564366058037,-0.002208832275952699,17.012800216674805
2023-08-23,3013172.6383200074,2504843.970456821,2,0.0009381801844880983,0.010752827820578514,0.7430502072631755,0.009418747637833125,16.906450271606445
2023-08-24,2793516.1824206784,2432836.287212471,2,0.0006074924228357077,0.011706072323694068,0.6554280243260008,-0.028747372728057607,16.77910041809082
2023-08-25,2868449.197047575,2459220.882579838,2,0.0007140968764545251,0.011571672250000357,0.677112360585518,0.010845199698002794,16.830610275268555
2023-08-28,2913062.7943619727,2461271.594764207,2,0.000833797507856652,0.011373976600454947,0.706913854141471,0.0008338869431760987,16.718799591064453
2023-08-29,3111283.7032154216,2525134.1374867414,2,0.0011823442210667973,0.012145416068688564,0.7727813584015097,0.02594697101221466,16.785999298095703
2023-08-30,3163307.611814027,2539322.1119534527,2,0.001263424363523139,0.011904212615895105,0.7892342241002968,0.005618701302273266,16.786699295043945
2023-08-31,3186264.4564885567,2542449.8896974935,2,0.0012985262892815754,0.011579959415132408,0.8088355636354005,0.001231737292924473,16.757129669189453
2023-09-01,3220682.753085326,2576300.2955734683,2,0.0012616070011147022,0.011219182754850617,0.8001279697083539,0.013314089694803188,16.998220443725586
2023-09-05,3262847.734121984,2606566.2642868627,2,0.0012681676198526845,0.010828894597402522,0.8026546189518551,0.011747841959804273,17.17608070373535
2023-09-06,3214853.962767404,2614672.194972938,2,0.0010459092257412937,0.010823627344949039,0.7657849013398588,0.0031098118613503978,17.382600784301758
2023-09-07,3180275.8500079946,2625288.93697849,2,0.0008517778159665777,0.010667236980393527,0.7185495049364453,0.004060448581648002,17.578899383544922
2023-09-08,3189436.8819379574,2628718.7932268707,2,0.0008611574815373707,0.01026848518418539,0.7225287877176346,0.0013064680995944489,17.577299118041992
2023-09-11,3291704.5662930314,2654523.547923449,2,0.0011093406007997271,0.010333596708660676,0.7718070438852027,0.009816475905702227,17.543140411376953
2023-09-12,3138775.14179973,2585867.475540487,2,0.0008276125799055382,0.010545672967219501,0.7072746245898007,-0.02586380235227881,17.281030654907227
2023-09-13,3157339.697999772,2585559.634977006,2,0.000902085827591612,0.0101756280039598,0.7287432611040006,-0.00011904730864709112,17.21339988708496
2023-09-14,3215832.815942475,2594162.866355391,2,0.0010730915109958203,0.009999600434810477,0.7630000000000002,0.0033274155668283623,17.130599975585938
2023-09-15,3046502.440941863,2546135.3181512975,2,0.0006630279532319227,0.010874949753145985,0.6785754158260795,-0.018513698128587053,17.106359481811523
2023-09-18,3042876.158380257,2540005.1005539997,2,0.0006458667028342877,0.010519483286087407,0.6768984467622595,-0.002407655851437207,17.047399520874023
2023-09-19,3036840.9211104703,2544894.55662916,2,0.0005606558235717445,0.010163309447606558,0.6528428043058885,0.0019249788412212254,17.11669921875
2023-09-20,2896367.1511494354,2500625.148349763,2,0.00029269727076454747,0.010596690516192556,0.5873109592060402,-0.017395380159889284,17.06485939025879
2023-09-21,2735778.2221954055,2458729.713761526,2,3.928711042207366e-05,0.011300454521444254,0.5287446502281796,-0.016753984345028616,17.092159271240234
2023-09-22,2757136.811295545,2476185.4465306816,2,-2.858410598000219e-05,0.01089601634151038,0.503500026024979,0.007099492340071123,17.21109962463379
2023-09-25,2749855.5630895244,2482525.776181045,0,2.298450143594873e-05,0.01062765682658319,0.5128936389873925,0.0025605229443725896,17.173599243164062
2023-09-26,2750568.1248683725,2475262.170531242,0,-0.00019903309353660597,0.010967656127280893,0.4550000000000002,-0.0029258933460004632,17.3843994140625
2023-09-27,2751280.8712912053,2503984.3681370867,0,-0.00021459993074705137,0.010612853285397685,0.45019083191987164,0.01160369917489601,17.54500961303711
2023-09-28,2751993.802405869,2545357.7404851257,0,-6.023436722472498e-05,0.010550980684320779,0.49012529469161603,0.016523015428734356,17.68695068359375
2023-09-29,2752706.9182602228,2525889.840882803,0,-9.348593471475669e-05,0.010165853467414516,0.4905679573867158,-0.007648394287638527,17.5389404296875
2023-10-02,2753420.218902137,2526126.0730974944,0,7.022483755512288e-05,0.01009843779048445,0.5393230579510907,9.352435362308675e-05,17.39539909362793
2023-10-03,2754133.7043794957,2519900.237702991,0,-0.0001854670264102641,0.010826862272839214,0.4540027882426967,-0.0024645782571214303,17.662500381469727
2023-10-04,2754847.374740194,2604358.5688338913,0,9.48465106515432e-05,0.011155563949772814,0.530017792111222,0.03351653762606421,18.0093994140625
2023-10-05,2755561.230032141,2592171.7913889783,0,1.1340503950878423e-05,0.010797534215861635,0.5142408024004528,-0.0046793777134803705,17.978099822998047
2023-10-06,2756275.2703032563,2679590.8932662844,0,0.00034458222055386636,0.01137046292879211,0.6070780267087379,0.0337242701921634,18.278139114379883
2023-10-09,2781198.1125251655,2685868.456310254,2,0.0004081013505423702,0.011060863119003018,0.6267244613506735,0.002342731892299277,18.22800064086914
2023-10-10,2823543.4999043457,2697731.863387329,2,0.0004998094057513293,0.010785449797195933,0.6423833144349052,0.004416972487689241,18.207679748535156
2023-10-11,2840310.648749223,2676147.368722026,2,0.0006111328137023244,0.01057521971413052,0.6812342031823923,-0.008000978510221968,17.934030532836914
2023-10-12,2791938.233885959,2652443.8137872694,2,0.0005274440623459704,0.010294675911221893,0.6585900823905,-0.008857342914592836,17.837169647216797
2023-10-13,2706482.2526919264,2638701.731040062,2,0.00029628531400231333,0.010538426766577808,0.5920047274455631,-0.0051809137957142815,17.97064971923828
2023-10-16,2809991.2853631335,2680319.341024464,2,0.0005170801676724509,0.010648063112653778,0.6484427456241454,0.015772002380882277,18.049999237060547
2023-10-17,2761057.834658237,2650375.9395037596,2,0.0004300793610400899,0.010328504265116119,0.6209036885877073,-0.01117157984214645,17.90700912475586
2023-10-18,2658269.036799922,2629454.8121072613,2,0.0001766081358605553,0.01060285645766212,0.543806494433905,-0.00789364523148195,18.001800537109375
2023-10-19,2620791.1438513882,2638624.7013434074,2,5.6837417767643475e-06,0.010540871110531742,0.5031592174581734,0.003487372817332135,18.235200881958008
2023-10-20,2613869.967239352,2609709.825659157,0,-0.00023778103677206036,0.010903005941219669,0.43240643717621474,-0.010958313120289276,18.308500289916992
2023-10-23,2614547.291480863,2602229.3833837174,0,-0.00020247278152180786,0.01057310621675565,0.44572407588964064,-0.0028663885164128544,18.201099395751953
2023-10-24,2615224.7912353617,2617611.8827981357,0,-1.615716800429674e-05,0.010621667721074294,0.49021409900914803,0.005911277273495497,18.132299423217773
2023-10-25,2615902.4665483288,2571396.1977930623,0,-0.00033507471376326375,0.012108574085300323,0.41811231553461525,-0.01765566748408498,18.259069442749023
2023-10-26,2616580.317465256,2531806.607936963,0,-0.0005813701212361133,0.012701778655814708,0.3390000000000001,-0.015396145444283471,18.32740020751953
2023-10-27,2543567.189033653,2517422.335119549,3,-0.0005235102078983711,0.01237868404006301,0.3563675788834633,-0.005681426366579756,18.136199951171875
2023-10-30,2458896.6732606455,2541471.044340688,3,-0.00033994123925814885,0.012397821615115458,0.40390621568277985,0.009552910088086897,18.10548973083496
2023-10-31,2414386.0509363343,2545531.2515642224,3,-0.0002718659943231071,0.012028531944164965,0.4237074404796993,0.0015975815394693171,18.048099517822266
2023-11-01,2288482.4003362665,2589512.2396625327,3,1.6024322563553187e-05,0.012525346678532966,0.5040824343920144,0.017277724667997818,18.04669952392578
2023-11-02,2282438.8089179182,2594979.069868553,0,0.0002773993946349698,0.013002731163466402,0.560529423609353,0.0021111428331124227,17.76235008239746
2023-11-03,2283030.2504029274,2590679.579679563,0,0.0004506025310565255,0.012885127801513484,0.6117996258340863,-0.0016568496597575422,17.527000427246094
2023-11-06,2295303.639655994,2593104.098680748,2,0.0005299751461423396,0.012502562949560328,0.6265439974304772,0.0009358621653570154,17.472129821777344
2023-11-07,2368449.7234482435,2627079.8881206787,2,0.0006875790843157563,0.012282613906417434,0.6760000000000002,0.013102362322135797,17.53529930114746
2023-11-08,2363882.989767187,2619012.1734062145,2,0.000728014374116763,0.011872754177259297,0.6771553387928562,-0.0030709818726660787,17.470199584960938
2023-11-09,2314995.142182679,2607039.5470836456,2,0.0005828063700371268,0.011731397588794289,0.6385763268858888,-0.004571428282823753,17.52519989013672
2023-11-10,2506671.3319575023,2705831.17974773,2,0.0008614590111287207,0.012661161573182785,0.7107145163612489,0.037894182608237514,17.78936004638672
2023-11-13,2465357.5573170506,2677232.032565436,2,0.000825110859841878,0.012312940683226485,0.7026026858686603,-0.010569449933295672,17.656400680541992
2023-11-14,2612001.995315407,2726143.030810407,2,0.0010924493440693226,0.013002685224824211,0.7473950379128578,0.018269241384394563,17.600099563598633
2023-11-15,2579477.044613182,2686714.1079296484,2,0.001138436003189138,0.012569683183346506,0.7591717098056701,-0.014463262725080583,17.332500457763672
2023-11-16,2578254.151028751,2683376.5109715,2,0.0011780372516882844,0.012155564831926459,0.7747041754542296,-0.0012422598103376536,17.29616928100586
2023-11-17,2569550.6120312917,2673082.8395756544,2,0.0011949865374242335,0.01171281573652544,0.7764180408136898,-0.00383608910406652,17.225799560546875
2023-11-20,2660289.9232564,2704665.9256638344,2,0.001431282515160718,0.01162774609157794,0.8166292512688049,0.011815229075801348,17.219680786132812
2023-11-21,2595558.434654602,2671941.2824435406,2,0.0012993359335633124,0.011420592771432706,0.7898662614076294,-0.012099329129626857,17.110740661621094
2023-11-22,2637819.911987408,2695242.844642702,2,0.001414458750897954,0.01099058055089769,0.811532229541268,0.008720836177152691,17.189599990844727
2023-11-24,2624276.3024625774,2690956.673922422,2,0.0013903179705525679,0.010597180431045513,0.804580419286993,-0.001590272553287586,17.186500549316406
2023-11-27,2605495.2021109434,2677244.11408806,2,0.0013652183049008041,0.0102101427653205,0.7970000000000003,-0.0050957936139395255,17.113859176635742
2023-11-28,2633062.8042266336,2691278.4507378014,2,0.0014374196337135514,0.00982334641173425,0.8048481544341597,0.00524208329598741,17.158599853515625
2023-11-29,2617825.3220621296,2682765.5714709456,2,0.0013752761301763171,0.009435748325971691,0.7859847668892215,-0.003163135819157614,17.121000289916992
2023-11-30,2620463.4389503244,2701310.724710804,2,0.001247678780386831,0.009134294639423078,0.775319067146728,0.006912699878465434,17.282800674438477
2023-12-01,2656861.1353626964,2723678.037026257,2,0.0013111386244060027,0.008799292723625535,0.7809855100745056,0.008280170108104556,17.376300811767578
2023-12-04,2553332.100805298,2669269.282489476,2,0.0009314694058419892,0.008970329352879405,0.6993822098505496,-0.019976206364018312,17.18876075744629
2023-12-05,2611448.148123821,2717279.886748133,2,0.0009575819017243175,0.008626197955852288,0.7158470644655803,0.017986422191874407,17.454099655151367
2023-12-06,2550919.406242081,2686735.893176919,2,0.0006990868891209438,0.008495306156943295,0.6700000000000002,-0.011240650519725226,17.358299255371094
2023-12-07,2646862.1031403197,2713157.9655620037,2,0.0011725787536926908,0.009051642994933731,0.7558805938882358,0.009834264861010356,17.287460327148438
2023-12-08,2707129.316972368,2754348.7474175906,2,0.0012760999486439587,0.00873047160406985,0.7771308373832791,0.015181859065494852,17.472049713134766
2023-12-11,2756117.3362906035,2758010.897532813,2,0.0015500995609290273,0.008648053482715249,0.8260780939758368,0.0013295883895079186,17.34709930419922
2023-12-12,2826377.502113046,2783630.436029865,2,0.0018056243233419576,0.008484942165402853,0.8653148381794185,0.009289136065405046,17.36989974975586
2023-12-13,2914891.924470639,2808296.6384179615,2,0.0022084525739468333,0.008680315137489167,0.9060000000000004,0.008861162771045317,17.303760528564453
2023-12-14,2903127.5821631756,2799132.82854037,2,0.002134650642174489,0.008429399086344155,0.9054643784045971,-0.003263120338581449,17.26226043701172
2023-12-15,2925498.588203177,2800951.7399554756,2,0.0022750421396190244,0.008118052324749587,0.9236376800823674,0.0006498124692617679,17.190380096435547
2023-12-18,2992049.0152966687,2823647.2022442194,2,0.0024776329535715824,0.007848108555745088,0.9381784081867207,0.008102768057369092,17.221200942993164
2023-12-19,3026372.7678140695,2828434.1500526755,2,0.0026411342696087393,0.007541707340701596,0.9506580220140858,0.001695306624939441,17.162700653076172
2023-12-20,2874567.124782846,2769698.0477403835,2,0.0018176037763290446,0.00886536566272739,0.8827343541632071,-0.020766296542982232,17.059799194335938
2023-12-21,2982685.315138963,2813975.1387192076,2,0.0021358349294435582,0.008922859565566328,0.9119880068126711,0.015986252008570734,17.133169174194336
2023-12-22,2976769.1221251837,2801423.1794788283,2,0.002151605287222835,0.00863064937242479,0.9175190801378375,-0.004460579294986999,17.031269073486328
2023-12-26,3021182.536697011,2809293.8545479868,2,0.0023126853806276658,0.008376182260463973,0.9356955224589769,0.002809527359812325,16.975200653076172
2023-12-27,3036806.2664048253,2814747.443334372,2,0.002333758448716117,0.00806309014277992,0.9391840557491362,0.0019412667626621527,16.973600387573242
2023-12-28,3018438.994986358,2803434.627237575,2,0.0022455499363126684,0.007793904338325703,0.9342766856279612,-0.00401912296735063,16.91360092163086
2023-12-29,2983370.5000801506,2797506.831289115,2,0.001994099901416917,0.0077247812090751565,0.9109900960900448,-0.002114476253830655,16.951200485229492
2024-01-02,2834031.9144280767,2752001.552775205,2,0.0013924385923910448,0.009063453201631733,0.8190893547511247,-0.016266369041515683,16.962509155273438
2024-01-03,2752553.233102406,2732013.6685521654,2,0.0010714242184750064,0.009281416715669528,0.7620000000000002,-0.007263035227172421,17.019399642944336
2024-01-04,2705317.617369785,2716795.6360509363,2,0.000870226863002314,0.009084285703505513,0.7061089064936502,-0.005570262212229005,17.012149810791016
2024-01-05,2714790.535742102,2719450.341191713,2,0.0008299831717426477,0.008777164033169683,0.7154370031609041,0.0009771456879383855,17.00860023498535
2024-01-08,2856735.17001429,2754822.9638816025,2,0.0014938318266433481,0.009970741900735158,0.829776169462352,0.013007269209552197,16.880939483642578
2024-01-09,2867440.2073695064,2752540.7846595463,2,0.001486945871717312,0.009658346658440793,0.8343577600439742,-0.0008284304479735383,16.83370018005371
2024-01-10,2947219.0303790267,2793084.001481214,2,0.0016057817686520367,0.009454455364182952,0.8439468182395213,0.014729379142217613,16.966659545898438
2024-01-11,2963972.748433095,2801370.9836490005,2,0.0016143032135124441,0.009110118739823033,0.8513155857547618,0.0029669648902044266,16.981660842895508
2024-01-12,2953512.1228216696,2789587.4927296345,2,0.0015609537083012142,0.008785749787026108,0.8534325650174507,-0.004206330039164263,16.901559829711914
2024-01-16,2948825.2574511045,2786548.555459939,2,0.0014964001754342263,0.008450104447827886,0.8412969404218479,-0.0010893858958056502,16.88479995727539
2024-01-17,2951566.7734755496,2822210.9982352923,2,0.0012783025640783858,0.008346382399422737,0.7942880968468036,0.012798069750292518,17.197900772094727
2024-01-18,3077182.051591052,2861387.7584784203,2,0.0016850493705572282,0.008751935478627244,0.8615782165852646,0.013881584427112292,17.19260025024414
2024-01-19,3250444.1053257687,2914017.521037063,2,0.0021484289941782458,0.009692024862145817,0.9085918824246827,0.018393089997222,17.168359756469727
2024-01-22,3249258.136266803,2905040.817644688,2,0.002132784417956814,0.009391732275702842,0.918298823630187,-0.0030805248518823714,17.093149185180664
2024-01-23,3303513.0370836244,2931013.0417413465,2,0.0021979650905832237,0.009084783207129701,0.9299955838922062,0.008940399026033718,17.174699783325195
2024-01-24,3383448.8225256256,2969820.039842624,2,0.0023387378544031784,0.008803968123540881,0.9500000000000004,0.013240131500138919,17.306060791015625
2024-01-25,3378963.8134262045,2961092.756985119,2,0.0023342226942230466,0.008475859770465069,0.9512777537344292,-0.0029386571376114334,17.234159469604492
2024-01-26,3308149.8189363377,2935824.494059575,2,0.0021032040828344225,0.008504686972343328,0.9324754364872541,-0.008533424988439564,17.18950080871582
2024-01-29,3401276.9429398407,2962285.6308989967,2,0.0023227853473789255,0.008484555796168188,0.9499404774326896,0.009013187570634518,17.16861915588379
2024-01-30,3343225.3564601257,2951298.020719411,2,0.0020733657491125543,0.00854791170835455,0.9293879343064306,-0.0037091663494487337,17.219560623168945
2024-01-31,3134349.1753165894,2882260.270007116,2,0.0015923290222577247,0.009927827769387117,0.8642855102155451,-0.02339233456859313,17.1527099609375
2024-02-01,3257362.053647501,2927220.2056792234,2,0.0018130302442295953,0.009967583522484561,0.8817188162513061,0.015598846551077239,17.217529296875
2024-02-02,3391316.1898718444,2950753.65761168,2,0.0021253696396415127,0.010364511450776749,0.9338085594953971,0.008039522235737007,17.0674991607666
2024-02-05,3390580.8855960895,2961266.226429284,2,0.002053135487991227,0.01010964511624672,0.9244801189424255,0.0035626724686033118,17.15069007873535
2024-02-06,3362759.460099346,2948155.3009422887,2,0.001961064873809519,0.009865854061630435,0.9166890488242898,-0.004427472737837834,17.109100341796875
2024-02-07,3446715.305100215,2964373.8049419727,2,0.0021533858646581227,0.009791862757795202,0.9369430831797252,0.0055012380095784685,17.027999877929688
2024-02-08,3464438.699115541,2972898.182435542,2,0.0021632851286896514,0.009477352517689854,0.9424611588096465,0.002875608156892362,17.045400619506836
2024-02-09,3584267.5887433123,3017360.6122819097,2,0.0023486694464654864,0.009372650840501408,0.9520982016995029,0.014955920828052749,17.13170051574707
2024-02-12,3530409.4999750066,2995683.2330706115,2,0.002206455220461726,0.009225784006497513,0.9450952580591895,-0.007184218924003449,17.075429916381836
2024-02-13,3361744.2361177043,2947634.5629093978,2,0.0018297446541158321,0.01003254318202935,0.9041033051282563,-0.01603930269755638,17.067760467529297
2024-02-14,3495671.598182815,3003193.3562433007,2,0.002030925050865866,0.010014355767892107,0.9186936412006402,0.0188486028875523,17.202009201049805
2024-02-15,3498946.8269147407,2989931.165629751,2,0.0020480147021187654,0.009687370097869758,0.9229221723255847,-0.004416029552669065,17.075199127197266
2024-02-16,3395941.5610923297,2956741.5813888833,2,0.0018000276595534484,0.00981238602195585,0.8917081564691582,-0.011100450947631568,17.040170669555664
2024-02-20,3316107.17413016,2933395.530685114,2,0.00162304950364363,0.009820390400387005,0.8760000000000003,-0.00789587120183921,17.03420066833496
2024-02-21,3279635.6131754816,2926047.5132409916,2,0.0014756252997364984,0.009563229219724346,0.8489687552481466,-0.002504952832735219,17.059799194335938
2024-02-22,3557725.6412715083,3006995.996454607,2,0.00215764601733063,0.011696239662986713,0.9243266394358796,0.027664787686223935,17.033100128173828
2024-02-23,3540570.26765874,3011208.6468565976,2,0.002061923964756449,0.011393700735655966,0.9081908955523277,0.0014009497874147847,17.10733985900879
2024-02-26,3537181.4273632285,3010782.280680552,2,0.002006221232186739,0.011074537449986713,0.9063177736919631,-0.00014159303656713362,17.113929748535156
2024-02-27,3552459.5672700745,3012340.2197528495,2,0.002005264355361985,0.010674909880663847,0.9106313134164544,0.0005174532487102201,17.08169937133789
2024-02-28,3491925.9878960648,2993715.3798157345,2,0.0018504447378987457,0.010508586163609815,0.8915264147085772,-0.0061828474137768374,17.066959381103516
2024-02-29,3580316.568332018,3022968.1761209895,2,0.001973653436887373,0.010314770566910238,0.9038463564858079,0.009771401951729874,17.087299346923828
